id,day,is_main,procedure_title,class,vals,vote_cons_id,label
109845,2019-11-14T11:44:17Z,1,"Resolution on the draft Commission implementing decision renewing the authorisation for the placing on the market of products containing, consisting of or produced from genetically modified soybean MON 89788 (MON-89788-1) pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",no_vote,-88,30,109845_2019-11-14 11:44:17
109895,2019-11-14T11:59:11Z,1,Resolution on the criminalisation of sexual education in Poland,yes,471,31,109895_2019-11-14 11:59:11
109895,2019-11-14T11:59:11Z,1,Resolution on the criminalisation of sexual education in Poland,no,128,31,109895_2019-11-14 11:59:11
109895,2019-11-14T11:59:11Z,1,Resolution on the criminalisation of sexual education in Poland,abstention,57,31,109895_2019-11-14 11:59:11
109895,2019-11-14T11:59:11Z,1,Resolution on the criminalisation of sexual education in Poland,no_vote,-95,31,109895_2019-11-14 11:59:11
110141,2019-11-26T12:34:31Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,yes,128,32,110141_2019-11-26 12:34:31
110141,2019-11-26T12:34:31Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,no,497,32,110141_2019-11-26 12:34:31
110141,2019-11-26T12:34:31Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,abstention,40,32,110141_2019-11-26 12:34:31
110141,2019-11-26T12:34:31Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,no_vote,-86,32,110141_2019-11-26 12:34:31
110142,2019-11-26T12:34:49Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,yes,128,33,110142_2019-11-26 12:34:49
110142,2019-11-26T12:34:49Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,no,523,33,110142_2019-11-26 12:34:49
110142,2019-11-26T12:34:49Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,abstention,20,33,110142_2019-11-26 12:34:49
110142,2019-11-26T12:34:49Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,no_vote,-80,33,110142_2019-11-26 12:34:49
110213,2019-11-26T12:48:53Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,yes,495,34,110213_2019-11-26 12:48:53
110213,2019-11-26T12:48:53Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,no,58,34,110213_2019-11-26 12:48:53
110213,2019-11-26T12:48:53Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,abstention,87,34,110213_2019-11-26 12:48:53
110213,2019-11-26T12:48:53Z,1,Resolution on children’s rights on the occasion of the 30th anniversary of the UN Convention on the Rights of the Child,no_vote,-111,34,110213_2019-11-26 12:48:53
110249,2019-11-28T11:44:50Z,1,EU/USA Agreement on the Allocation of a Share in the Tariff Rate Quota for imports of high-quality beef,yes,459,35,110249_2019-11-28 11:44:50
110249,2019-11-28T11:44:50Z,1,EU/USA Agreement on the Allocation of a Share in the Tariff Rate Quota for imports of high-quality beef,no,145,35,110249_2019-11-28 11:44:50
110249,2019-11-28T11:44:50Z,1,EU/USA Agreement on the Allocation of a Share in the Tariff Rate Quota for imports of high-quality beef,abstention,66,35,110249_2019-11-28 11:44:50
110249,2019-11-28T11:44:50Z,1,EU/USA Agreement on the Allocation of a Share in the Tariff Rate Quota for imports of high-quality beef,no_vote,-81,35,110249_2019-11-28 11:44:50
110480,2019-11-28T12:28:52Z,1,"Resolution on the 2019 UN Climate Change Conference in Madrid, Spain (COP 25)",yes,430,36,110480_2019-11-28 12:28:52
110480,2019-11-28T12:28:52Z,1,"Resolution on the 2019 UN Climate Change Conference in Madrid, Spain (COP 25)",no,190,36,110480_2019-11-28 12:28:52
110480,2019-11-28T12:28:52Z,1,"Resolution on the 2019 UN Climate Change Conference in Madrid, Spain (COP 25)",abstention,34,36,110480_2019-11-28 12:28:52
110480,2019-11-28T12:28:52Z,1,"Resolution on the 2019 UN Climate Change Conference in Madrid, Spain (COP 25)",no_vote,-97,36,110480_2019-11-28 12:28:52
110573,2019-11-28T11:47:12Z,1,Resolution on the situation in Bolivia,yes,425,37,110573_2019-11-28 11:47:12
110573,2019-11-28T11:47:12Z,1,Resolution on the situation in Bolivia,no,132,37,110573_2019-11-28 11:47:12
110573,2019-11-28T11:47:12Z,1,Resolution on the situation in Bolivia,abstention,109,37,110573_2019-11-28 11:47:12
110573,2019-11-28T11:47:12Z,1,Resolution on the situation in Bolivia,no_vote,-85,37,110573_2019-11-28 11:47:12
110576,2019-11-28T12:31:50Z,1,"Resolution on recent actions by the Russian Federation against Lithuanian judges, prosecutors and investigators involved in investigating the tragic events of 13 January 1991 in Vilnius",yes,493,38,110576_2019-11-28 12:31:50
110576,2019-11-28T12:31:50Z,1,"Resolution on recent actions by the Russian Federation against Lithuanian judges, prosecutors and investigators involved in investigating the tragic events of 13 January 1991 in Vilnius",no,43,38,110576_2019-11-28 12:31:50
110576,2019-11-28T12:31:50Z,1,"Resolution on recent actions by the Russian Federation against Lithuanian judges, prosecutors and investigators involved in investigating the tragic events of 13 January 1991 in Vilnius",abstention,86,38,110576_2019-11-28 12:31:50
110576,2019-11-28T12:31:50Z,1,"Resolution on recent actions by the Russian Federation against Lithuanian judges, prosecutors and investigators involved in investigating the tragic events of 13 January 1991 in Vilnius",no_vote,-129,38,110576_2019-11-28 12:31:50
110578,2019-11-28T12:34:53Z,1,Resolution on the crisis of the WTO Appellate Body,yes,506,39,110578_2019-11-28 12:34:53
110578,2019-11-28T12:34:53Z,1,Resolution on the crisis of the WTO Appellate Body,no,46,39,110578_2019-11-28 12:34:53
110578,2019-11-28T12:34:53Z,1,Resolution on the crisis of the WTO Appellate Body,abstention,61,39,110578_2019-11-28 12:34:53
110578,2019-11-28T12:34:53Z,1,Resolution on the crisis of the WTO Appellate Body,no_vote,-138,39,110578_2019-11-28 12:34:53
110579,2019-11-28T12:29:32Z,1,Resolution on the EU's accession to the Istanbul Convention and other measures to combat gender-based violence,yes,117,40,110579_2019-11-28 12:29:32
110579,2019-11-28T12:29:32Z,1,Resolution on the EU's accession to the Istanbul Convention and other measures to combat gender-based violence,no,493,40,110579_2019-11-28 12:29:32
110579,2019-11-28T12:29:32Z,1,Resolution on the EU's accession to the Istanbul Convention and other measures to combat gender-based violence,abstention,32,40,110579_2019-11-28 12:29:32
110579,2019-11-28T12:29:32Z,1,Resolution on the EU's accession to the Istanbul Convention and other measures to combat gender-based violence,no_vote,-109,40,110579_2019-11-28 12:29:32
110586,2019-11-28T12:31:17Z,1,Resolution on the EU's accession to the Istanbul Convention and other measures to combat gender-based violence,yes,500,41,110586_2019-11-28 12:31:17
110586,2019-11-28T12:31:17Z,1,Resolution on the EU's accession to the Istanbul Convention and other measures to combat gender-based violence,no,91,41,110586_2019-11-28 12:31:17
110586,2019-11-28T12:31:17Z,1,Resolution on the EU's accession to the Istanbul Convention and other measures to combat gender-based violence,abstention,50,41,110586_2019-11-28 12:31:17
110586,2019-11-28T12:31:17Z,1,Resolution on the EU's accession to the Istanbul Convention and other measures to combat gender-based violence,no_vote,-110,41,110586_2019-11-28 12:31:17
110615,2019-11-28T11:55:49Z,1,Resolution on the climate and environment emergency,yes,429,42,110615_2019-11-28 11:55:49
110615,2019-11-28T11:55:49Z,1,Resolution on the climate and environment emergency,no,225,42,110615_2019-11-28 11:55:49
110615,2019-11-28T11:55:49Z,1,Resolution on the climate and environment emergency,abstention,19,42,110615_2019-11-28 11:55:49
110615,2019-11-28T11:55:49Z,1,Resolution on the climate and environment emergency,no_vote,-78,42,110615_2019-11-28 11:55:49
110620,2019-11-28T11:42:59Z,1,"Resolution on Cuba, the case of Jose Daniel Ferrer",yes,382,43,110620_2019-11-28 11:42:59
110620,2019-11-28T11:42:59Z,1,"Resolution on Cuba, the case of Jose Daniel Ferrer",no,243,43,110620_2019-11-28 11:42:59
110620,2019-11-28T11:42:59Z,1,"Resolution on Cuba, the case of Jose Daniel Ferrer",abstention,42,43,110620_2019-11-28 11:42:59
110620,2019-11-28T11:42:59Z,1,"Resolution on Cuba, the case of Jose Daniel Ferrer",no_vote,-84,43,110620_2019-11-28 11:42:59
110761,2019-12-18T12:51:29Z,1,"Resolution on the draft Commission implementing regulation amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances benfluralin, dimoxystrobin, fluazinam, flutolanil, mancozeb, mecoprop-P, mepiquat, metiram, oxamyl and pyraclostrobin",yes,443,44,110761_2019-12-18 12:51:29
110761,2019-12-18T12:51:29Z,1,"Resolution on the draft Commission implementing regulation amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances benfluralin, dimoxystrobin, fluazinam, flutolanil, mancozeb, mecoprop-P, mepiquat, metiram, oxamyl and pyraclostrobin",no,216,44,110761_2019-12-18 12:51:29
110761,2019-12-18T12:51:29Z,1,"Resolution on the draft Commission implementing regulation amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances benfluralin, dimoxystrobin, fluazinam, flutolanil, mancozeb, mecoprop-P, mepiquat, metiram, oxamyl and pyraclostrobin",abstention,33,44,110761_2019-12-18 12:51:29
110761,2019-12-18T12:51:29Z,1,"Resolution on the draft Commission implementing regulation amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances benfluralin, dimoxystrobin, fluazinam, flutolanil, mancozeb, mecoprop-P, mepiquat, metiram, oxamyl and pyraclostrobin",no_vote,-58,44,110761_2019-12-18 12:51:29
110879,2019-12-18T12:58:34Z,1,"Resolution on public discrimination and hate speech against LGBTI people, including LGBTI free zones",yes,463,45,110879_2019-12-18 12:58:34
110879,2019-12-18T12:58:34Z,1,"Resolution on public discrimination and hate speech against LGBTI people, including LGBTI free zones",no,107,45,110879_2019-12-18 12:58:34
110879,2019-12-18T12:58:34Z,1,"Resolution on public discrimination and hate speech against LGBTI people, including LGBTI free zones",abstention,105,45,110879_2019-12-18 12:58:34
110879,2019-12-18T12:58:34Z,1,"Resolution on public discrimination and hate speech against LGBTI people, including LGBTI free zones",no_vote,-75,45,110879_2019-12-18 12:58:34
110963,2019-12-18T13:07:50Z,1,Resolution on fair taxation in a digitalised and globalised economy: BEPS 2.0,yes,479,46,110963_2019-12-18 13:07:50
110963,2019-12-18T13:07:50Z,1,Resolution on fair taxation in a digitalised and globalised economy: BEPS 2.0,no,141,46,110963_2019-12-18 13:07:50
110963,2019-12-18T13:07:50Z,1,Resolution on fair taxation in a digitalised and globalised economy: BEPS 2.0,abstention,69,46,110963_2019-12-18 13:07:50
110963,2019-12-18T13:07:50Z,1,Resolution on fair taxation in a digitalised and globalised economy: BEPS 2.0,no_vote,-61,46,110963_2019-12-18 13:07:50
110970,2019-12-18T13:10:18Z,1,Resolution on the rule of law in Malta following the recent revelations surrounding the murder of Daphne Caruana Galizia,yes,581,47,110970_2019-12-18 13:10:18
110970,2019-12-18T13:10:18Z,1,Resolution on the rule of law in Malta following the recent revelations surrounding the murder of Daphne Caruana Galizia,no,26,47,110970_2019-12-18 13:10:18
110970,2019-12-18T13:10:18Z,1,Resolution on the rule of law in Malta following the recent revelations surrounding the murder of Daphne Caruana Galizia,abstention,83,47,110970_2019-12-18 13:10:18
110970,2019-12-18T13:10:18Z,1,Resolution on the rule of law in Malta following the recent revelations surrounding the murder of Daphne Caruana Galizia,no_vote,-60,47,110970_2019-12-18 13:10:18
111069,2019-12-19T12:33:47Z,1,Resolution on the commemoration of the 30th anniversary of the Romanian revolution of December 1989,yes,513,48,111069_2019-12-19 12:33:47
111069,2019-12-19T12:33:47Z,1,Resolution on the commemoration of the 30th anniversary of the Romanian revolution of December 1989,no,18,48,111069_2019-12-19 12:33:47
111069,2019-12-19T12:33:47Z,1,Resolution on the commemoration of the 30th anniversary of the Romanian revolution of December 1989,abstention,87,48,111069_2019-12-19 12:33:47
111069,2019-12-19T12:33:47Z,1,Resolution on the commemoration of the 30th anniversary of the Romanian revolution of December 1989,no_vote,-132,48,111069_2019-12-19 12:33:47
111073,2019-12-19T12:35:55Z,1,Resolution on the situation of human rights and democracy in Nicaragua,yes,560,49,111073_2019-12-19 12:35:55
